user_id,name,email,city,join_date,kyc_status
U0755,User_U0755,u0755@email.com,Pune,2022-10-08,PENDING
U0756,User_U0756,u0756@email.com,Kolkata,2020-11-25,PENDING
U0757,User_U0757,u0757@email.com,Jaipur,2020-06-10,VERIFIED
U0758,User_U0758,u0758@email.com,Bangalore,2021-04-16,VERIFIED
U0759,User_U0759,u0759@email.com,Mumbai,2022-03-09,REJECTED
U0760,User_U0760,u0760@email.com,Chennai,2022-07-01,VERIFIED
U0761,User_U0761,u0761@email.com,Kolkata,2022-06-13,VERIFIED
U0762,User_U0762,u0762@email.com,Ahmedabad,2021-07-24,VERIFIED
U0763,User_U0763,u0763@email.com,Bangalore,2022-05-25,REJECTED
U0764,User_U0764,u0764@email.com,Bangalore,2021-12-06,PENDING
U0765,User_U0765,u0765@email.com,Delhi,2022-07-08,PENDING
U0766,User_U0766,u0766@email.com,Bangalore,2020-12-29,VERIFIED
U0767,User_U0767,u0767@email.com,Ahmedabad,2021-12-20,PENDING
U0768,User_U0768,u0768@email.com,Hyderabad,2022-05-17,VERIFIED
U0769,User_U0769,u0769@email.com,Jaipur,2021-02-15,PENDING
U0770,User_U0770,u0770@email.com,Chennai,2020-11-07,REJECTED
U0771,User_U0771,u0771@email.com,Chennai,2020-05-03,VERIFIED
U0772,User_U0772,u0772@email.com,Ranchi,2021-06-19,REJECTED
U0773,User_U0773,u0773@email.com,Ahmedabad,2020-08-22,VERIFIED
U0774,User_U0774,u0774@email.com,Chennai,2020-12-26,PENDING
U0775,User_U0775,u0775@email.com,Delhi,2021-06-05,PENDING
U0776,User_U0776,u0776@email.com,Ranchi,2020-08-18,REJECTED
U0777,User_U0777,u0777@email.com,Bangalore,2021-01-08,VERIFIED
U0778,User_U0778,u0778@email.com,Mumbai,2022-06-21,VERIFIED
U0779,User_U0779,u0779@email.com,Pune,2022-09-29,REJECTED
U0780,User_U0780,u0780@email.com,Ahmedabad,2021-08-29,REJECTED
U0781,User_U0781,u0781@email.com,Mumbai,2022-12-07,VERIFIED
U0782,User_U0782,u0782@email.com,Chennai,2021-12-29,REJECTED
U0783,User_U0783,u0783@email.com,Mumbai,2022-06-17,PENDING
U0784,User_U0784,u0784@email.com,Chennai,2020-06-25,REJECTED
U0785,User_U0785,u0785@email.com,Hyderabad,2021-04-14,REJECTED
U0786,User_U0786,u0786@email.com,Delhi,2021-09-16,PENDING
U0787,User_U0787,u0787@email.com,Mumbai,2021-01-28,VERIFIED
U0788,User_U0788,u0788@email.com,Bangalore,2022-02-08,VERIFIED
U0789,User_U0789,u0789@email.com,Pune,2022-07-04,PENDING
U0790,User_U0790,u0790@email.com,Hyderabad,2022-04-27,REJECTED
U0791,User_U0791,u0791@email.com,Kolkata,2022-12-06,VERIFIED
U0792,User_U0792,u0792@email.com,Chennai,2020-12-21,VERIFIED
U0793,User_U0793,u0793@email.com,Kolkata,2022-05-22,REJECTED
U0794,User_U0794,u0794@email.com,Delhi,2020-11-30,PENDING
U0795,User_U0795,u0795@email.com,Delhi,2020-08-16,VERIFIED
U0796,User_U0796,u0796@email.com,Ranchi,2020-11-25,PENDING
U0797,User_U0797,u0797@email.com,Hyderabad,2021-02-08,PENDING
U0798,User_U0798,u0798@email.com,Mumbai,2020-05-26,REJECTED
U0799,User_U0799,u0799@email.com,Jaipur,2022-03-27,REJECTED
U0800,User_U0800,u0800@email.com,Ahmedabad,2020-11-10,REJECTED
U0801,User_U0801,u0801@email.com,Kolkata,2021-07-30,PENDING
U0802,User_U0802,u0802@email.com,Hyderabad,2021-02-01,VERIFIED
U0803,User_U0803,u0803@email.com,Ranchi,2022-07-21,REJECTED
U0804,User_U0804,u0804@email.com,Hyderabad,2022-01-18,REJECTED
U0805,User_U0805,u0805@email.com,Chennai,2022-06-16,VERIFIED
U0806,User_U0806,u0806@email.com,Jaipur,2020-06-21,REJECTED
U0807,User_U0807,u0807@email.com,Chennai,2020-12-26,REJECTED
U0808,User_U0808,u0808@email.com,Ahmedabad,2020-11-19,REJECTED
U0809,User_U0809,u0809@email.com,Pune,2020-03-08,VERIFIED
U0810,User_U0810,u0810@email.com,Delhi,2020-08-31,VERIFIED
U0811,User_U0811,u0811@email.com,Pune,2020-10-02,VERIFIED
U0812,User_U0812,u0812@email.com,Mumbai,2022-08-07,VERIFIED
U0813,User_U0813,u0813@email.com,Delhi,2020-04-06,PENDING
U0814,User_U0814,u0814@email.com,Hyderabad,2022-05-16,VERIFIED
U0815,User_U0815,u0815@email.com,Hyderabad,2021-11-21,VERIFIED
U0816,User_U0816,u0816@email.com,Ahmedabad,2021-09-11,VERIFIED
U0817,User_U0817,u0817@email.com,Delhi,2020-05-26,PENDING
U0818,User_U0818,u0818@email.com,Mumbai,2020-11-05,PENDING
U0819,User_U0819,u0819@email.com,Hyderabad,2022-11-30,REJECTED
U0820,User_U0820,u0820@email.com,Jaipur,2022-12-30,REJECTED
U0821,User_U0821,u0821@email.com,Delhi,2021-04-29,VERIFIED
U0822,User_U0822,u0822@email.com,Jaipur,2022-08-19,REJECTED
U0823,User_U0823,u0823@email.com,Hyderabad,2020-02-16,PENDING
U0824,User_U0824,u0824@email.com,Hyderabad,2022-07-24,VERIFIED
U0825,User_U0825,u0825@email.com,Bangalore,2021-01-03,VERIFIED
U0826,User_U0826,u0826@email.com,Pune,2021-12-03,VERIFIED
U0827,User_U0827,u0827@email.com,Mumbai,2021-03-24,VERIFIED
U0828,User_U0828,u0828@email.com,Pune,2020-06-25,VERIFIED
U0829,User_U0829,u0829@email.com,Mumbai,2022-06-03,PENDING
U0830,User_U0830,u0830@email.com,Chennai,2022-10-27,PENDING
U0831,User_U0831,u0831@email.com,Pune,2020-07-06,PENDING
U0832,User_U0832,u0832@email.com,Jaipur,2020-08-02,PENDING
U0833,User_U0833,u0833@email.com,Ahmedabad,2020-05-15,PENDING
U0834,User_U0834,u0834@email.com,Delhi,2021-04-05,REJECTED
U0835,User_U0835,u0835@email.com,Pune,2022-09-22,VERIFIED
U0836,User_U0836,u0836@email.com,Kolkata,2021-12-24,REJECTED
U0837,User_U0837,u0837@email.com,Delhi,2021-06-16,PENDING
U0838,User_U0838,u0838@email.com,Bangalore,2021-11-08,VERIFIED
U0839,User_U0839,u0839@email.com,Mumbai,2022-05-26,PENDING
U0840,User_U0840,u0840@email.com,Kolkata,2021-03-25,VERIFIED
U0841,User_U0841,u0841@email.com,Pune,2022-09-27,VERIFIED
U0842,User_U0842,u0842@email.com,Ahmedabad,2021-09-05,PENDING
U0843,User_U0843,u0843@email.com,Pune,2020-12-02,VERIFIED
U0844,User_U0844,u0844@email.com,Kolkata,2022-04-18,REJECTED
U0845,User_U0845,u0845@email.com,Chennai,2022-11-14,PENDING
U0846,User_U0846,u0846@email.com,Mumbai,2021-10-17,VERIFIED
U0847,User_U0847,u0847@email.com,Kolkata,2022-01-06,REJECTED
U0848,User_U0848,u0848@email.com,Bangalore,2022-08-08,VERIFIED
U0849,User_U0849,u0849@email.com,Bangalore,2021-12-01,REJECTED
U0850,User_U0850,u0850@email.com,Ranchi,2020-03-20,PENDING
U0851,User_U0851,u0851@email.com,Jaipur,2022-07-15,VERIFIED
U0852,User_U0852,u0852@email.com,Jaipur,2022-05-04,PENDING
U0853,User_U0853,u0853@email.com,Jaipur,2020-06-05,REJECTED
U0854,User_U0854,u0854@email.com,Jaipur,2021-11-19,REJECTED
U0855,User_U0855,u0855@email.com,Mumbai,2020-03-04,VERIFIED
U0856,User_U0856,u0856@email.com,Pune,2021-02-05,PENDING
U0857,User_U0857,u0857@email.com,Pune,2020-04-03,VERIFIED
U0858,User_U0858,u0858@email.com,Chennai,2021-03-31,VERIFIED
U0859,User_U0859,u0859@email.com,Mumbai,2021-07-19,PENDING
U0860,User_U0860,u0860@email.com,Ranchi,2021-10-22,VERIFIED
U0861,User_U0861,u0861@email.com,Mumbai,2021-10-07,REJECTED
U0862,User_U0862,u0862@email.com,Pune,2022-05-11,VERIFIED
U0863,User_U0863,u0863@email.com,Delhi,2020-12-15,VERIFIED
U0864,User_U0864,u0864@email.com,Ahmedabad,2021-05-09,PENDING
U0865,User_U0865,u0865@email.com,Pune,2022-12-15,REJECTED
U0866,User_U0866,u0866@email.com,Kolkata,2022-10-22,PENDING
U0867,User_U0867,u0867@email.com,Delhi,2022-07-23,REJECTED
U0868,User_U0868,u0868@email.com,Kolkata,2022-12-31,REJECTED
U0869,User_U0869,u0869@email.com,Bangalore,2021-07-20,VERIFIED
U0870,User_U0870,u0870@email.com,Bangalore,2021-03-04,VERIFIED
U0871,User_U0871,u0871@email.com,Delhi,2021-03-04,REJECTED
U0872,User_U0872,u0872@email.com,Delhi,2022-05-11,REJECTED
U0873,User_U0873,u0873@email.com,Hyderabad,2022-05-23,REJECTED
U0874,User_U0874,u0874@email.com,Jaipur,2022-04-06,PENDING
U0875,User_U0875,u0875@email.com,Mumbai,2022-11-07,VERIFIED
U0876,User_U0876,u0876@email.com,Ahmedabad,2022-09-28,VERIFIED
U0877,User_U0877,u0877@email.com,Jaipur,2021-02-24,VERIFIED
U0878,User_U0878,u0878@email.com,Kolkata,2022-02-20,VERIFIED
U0879,User_U0879,u0879@email.com,Mumbai,2020-01-23,REJECTED
U0880,User_U0880,u0880@email.com,Bangalore,2022-12-23,PENDING
U0881,User_U0881,u0881@email.com,Jaipur,2021-05-07,PENDING
U0882,User_U0882,u0882@email.com,Kolkata,2020-01-02,PENDING
U0883,User_U0883,u0883@email.com,Mumbai,2020-12-31,VERIFIED
U0884,User_U0884,u0884@email.com,Ranchi,2020-12-14,VERIFIED
U0885,User_U0885,u0885@email.com,Ahmedabad,2022-01-13,PENDING
U0886,User_U0886,u0886@email.com,Hyderabad,2021-05-27,VERIFIED
U0887,User_U0887,u0887@email.com,Ahmedabad,2022-09-18,PENDING
U0888,User_U0888,u0888@email.com,Bangalore,2021-09-01,REJECTED
U0889,User_U0889,u0889@email.com,Chennai,2020-09-07,VERIFIED
U0890,User_U0890,u0890@email.com,Pune,2021-05-14,VERIFIED
U0891,User_U0891,u0891@email.com,Delhi,2022-04-27,PENDING
U0892,User_U0892,u0892@email.com,Ahmedabad,2021-04-19,VERIFIED
U0893,User_U0893,u0893@email.com,Pune,2020-07-28,VERIFIED
U0894,User_U0894,u0894@email.com,Mumbai,2020-12-14,PENDING
U0895,User_U0895,u0895@email.com,Jaipur,2021-12-29,VERIFIED
U0896,User_U0896,u0896@email.com,Jaipur,2022-02-26,PENDING
U0897,User_U0897,u0897@email.com,Kolkata,2020-08-11,VERIFIED
U0898,User_U0898,u0898@email.com,Delhi,2020-05-05,REJECTED
U0899,User_U0899,u0899@email.com,Pune,2021-08-11,PENDING
U0900,User_U0900,u0900@email.com,Ahmedabad,2021-07-21,REJECTED
U0901,User_U0901,u0901@email.com,Ranchi,2022-01-27,PENDING
U0902,User_U0902,u0902@email.com,Mumbai,2022-02-11,REJECTED
U0903,User_U0903,u0903@email.com,Bangalore,2021-01-01,REJECTED
U0904,User_U0904,u0904@email.com,Kolkata,2020-11-30,PENDING
U0905,User_U0905,u0905@email.com,Pune,2020-10-19,REJECTED
U0906,User_U0906,u0906@email.com,Hyderabad,2022-04-03,REJECTED
U0907,User_U0907,u0907@email.com,Bangalore,2020-02-21,VERIFIED
U0908,User_U0908,u0908@email.com,Delhi,2021-05-23,PENDING
U0909,User_U0909,u0909@email.com,Ranchi,2021-01-11,REJECTED
U0910,User_U0910,u0910@email.com,Chennai,2020-07-28,REJECTED
U0911,User_U0911,u0911@email.com,Jaipur,2020-07-26,REJECTED
U0912,User_U0912,u0912@email.com,Ahmedabad,2022-05-24,PENDING
U0913,User_U0913,u0913@email.com,Mumbai,2021-09-26,PENDING
U0914,User_U0914,u0914@email.com,Hyderabad,2021-02-15,VERIFIED
U0915,User_U0915,u0915@email.com,Hyderabad,2020-09-03,REJECTED
U0916,User_U0916,u0916@email.com,Kolkata,2022-04-19,REJECTED
U0917,User_U0917,u0917@email.com,Hyderabad,2020-04-24,REJECTED
U0918,User_U0918,u0918@email.com,Mumbai,2021-07-17,PENDING
U0919,User_U0919,u0919@email.com,Chennai,2020-06-20,VERIFIED
U0920,User_U0920,u0920@email.com,Bangalore,2020-09-25,VERIFIED
U0921,User_U0921,u0921@email.com,Bangalore,2020-09-25,PENDING
U0922,User_U0922,u0922@email.com,Chennai,2020-05-23,VERIFIED
U0923,User_U0923,u0923@email.com,Ahmedabad,2021-04-23,VERIFIED
U0924,User_U0924,u0924@email.com,Jaipur,2022-02-09,PENDING
U0925,User_U0925,u0925@email.com,Mumbai,2021-05-06,PENDING
U0926,User_U0926,u0926@email.com,Delhi,2020-12-29,VERIFIED
U0927,User_U0927,u0927@email.com,Mumbai,2022-04-05,PENDING
U0928,User_U0928,u0928@email.com,Hyderabad,2022-04-30,VERIFIED
U0929,User_U0929,u0929@email.com,Pune,2020-10-23,VERIFIED
U0930,User_U0930,u0930@email.com,Ranchi,2020-01-18,VERIFIED
U0931,User_U0931,u0931@email.com,Kolkata,2020-05-20,PENDING
U0932,User_U0932,u0932@email.com,Mumbai,2021-09-11,VERIFIED
U0933,User_U0933,u0933@email.com,Pune,2020-10-09,VERIFIED
U0934,User_U0934,u0934@email.com,Delhi,2022-10-07,VERIFIED
U0935,User_U0935,u0935@email.com,Delhi,2022-03-06,PENDING
U0936,User_U0936,u0936@email.com,Delhi,2022-10-06,REJECTED
U0937,User_U0937,u0937@email.com,Mumbai,2021-09-24,VERIFIED
U0938,User_U0938,u0938@email.com,Bangalore,2020-03-03,REJECTED
U0939,User_U0939,u0939@email.com,Mumbai,2021-06-12,REJECTED
U0940,User_U0940,u0940@email.com,Chennai,2022-04-06,VERIFIED
U0941,User_U0941,u0941@email.com,Mumbai,2022-05-19,REJECTED
U0942,User_U0942,u0942@email.com,Ranchi,2022-07-20,PENDING
U0943,User_U0943,u0943@email.com,Mumbai,2021-11-07,VERIFIED
U0944,User_U0944,u0944@email.com,Pune,2022-07-29,PENDING
U0945,User_U0945,u0945@email.com,Kolkata,2022-11-08,REJECTED
U0946,User_U0946,u0946@email.com,Ranchi,2021-10-14,VERIFIED
U0947,User_U0947,u0947@email.com,Bangalore,2022-06-09,REJECTED
U0948,User_U0948,u0948@email.com,Ranchi,2022-12-09,PENDING
U0949,User_U0949,u0949@email.com,Mumbai,2022-10-26,VERIFIED
U0950,User_U0950,u0950@email.com,Hyderabad,2021-10-25,REJECTED
U0951,User_U0951,u0951@email.com,Bangalore,2020-08-23,REJECTED
U0952,User_U0952,u0952@email.com,Jaipur,2020-05-01,VERIFIED
U0953,User_U0953,u0953@email.com,Delhi,2021-07-18,VERIFIED
U0954,User_U0954,u0954@email.com,Pune,2021-07-30,REJECTED
U0955,User_U0955,u0955@email.com,Jaipur,2020-05-25,REJECTED
U0956,User_U0956,u0956@email.com,Bangalore,2021-01-27,PENDING
U0957,User_U0957,u0957@email.com,Pune,2021-05-21,VERIFIED
U0958,User_U0958,u0958@email.com,Ranchi,2020-06-04,VERIFIED
U0959,User_U0959,u0959@email.com,Hyderabad,2020-12-06,VERIFIED
U0960,User_U0960,u0960@email.com,Bangalore,2022-09-22,VERIFIED
U0961,User_U0961,u0961@email.com,Bangalore,2022-06-05,PENDING
U0962,User_U0962,u0962@email.com,Jaipur,2020-11-09,VERIFIED
U0963,User_U0963,u0963@email.com,Delhi,2020-04-01,VERIFIED
U0964,User_U0964,u0964@email.com,Pune,2022-09-23,VERIFIED
U0965,User_U0965,u0965@email.com,Delhi,2021-03-23,PENDING
U0966,User_U0966,u0966@email.com,Pune,2020-07-20,PENDING
U0967,User_U0967,u0967@email.com,Kolkata,2020-04-26,REJECTED
U0968,User_U0968,u0968@email.com,Ahmedabad,2020-06-09,PENDING
U0969,User_U0969,u0969@email.com,Ahmedabad,2022-10-12,VERIFIED
U0970,User_U0970,u0970@email.com,Ranchi,2022-10-18,VERIFIED
U0971,User_U0971,u0971@email.com,Kolkata,2021-01-19,VERIFIED
U0972,User_U0972,u0972@email.com,Kolkata,2022-12-16,REJECTED
U0973,User_U0973,u0973@email.com,Bangalore,2022-03-02,VERIFIED
U0974,User_U0974,u0974@email.com,Pune,2022-10-25,VERIFIED
U0975,User_U0975,u0975@email.com,Ahmedabad,2020-09-29,REJECTED
U0976,User_U0976,u0976@email.com,Bangalore,2020-11-27,REJECTED
U0977,User_U0977,u0977@email.com,Pune,2020-03-11,REJECTED
U0978,User_U0978,u0978@email.com,Kolkata,2022-10-22,PENDING
U0979,User_U0979,u0979@email.com,Delhi,2022-06-22,REJECTED
U0980,User_U0980,u0980@email.com,Hyderabad,2020-12-31,PENDING
U0981,User_U0981,u0981@email.com,Delhi,2021-01-21,REJECTED
U0982,User_U0982,u0982@email.com,Pune,2021-11-28,VERIFIED
U0983,User_U0983,u0983@email.com,Jaipur,2022-06-27,VERIFIED
U0984,User_U0984,u0984@email.com,Delhi,2020-06-22,PENDING
U0985,User_U0985,u0985@email.com,Bangalore,2022-11-09,VERIFIED
U0986,User_U0986,u0986@email.com,Bangalore,2022-10-13,VERIFIED
U0987,User_U0987,u0987@email.com,Hyderabad,2022-03-10,REJECTED
U0988,User_U0988,u0988@email.com,Delhi,2021-02-22,REJECTED
U0989,User_U0989,u0989@email.com,Chennai,2022-07-11,VERIFIED
U0990,User_U0990,u0990@email.com,Chennai,2021-05-26,PENDING
U0991,User_U0991,u0991@email.com,Kolkata,2022-07-29,VERIFIED
U0992,User_U0992,u0992@email.com,Bangalore,2021-02-15,PENDING
U0993,User_U0993,u0993@email.com,Ahmedabad,2021-01-28,REJECTED
U0994,User_U0994,u0994@email.com,Bangalore,2020-09-28,VERIFIED
U0995,User_U0995,u0995@email.com,Pune,2022-08-17,VERIFIED
U0996,User_U0996,u0996@email.com,Pune,2021-09-24,VERIFIED
U0997,User_U0997,u0997@email.com,Delhi,2022-10-28,PENDING
U0998,User_U0998,u0998@email.com,Delhi,2022-02-16,VERIFIED
U0999,User_U0999,u0999@email.com,Jaipur,2020-12-04,REJECTED
U1000,User_U1000,u1000@email.com,Hyderabad,2020-09-05,VERIFIED
